Fecha,Producto,Categoría,Región,Canal,Cantidad,PrecioUnitario,CostoUnitario,Ventas,Costo,Margen,MargenPct,AñoMes,TicketPromedio
2024-02-25,Bolso Classic,Moda,Sur,Online,1,56.56,29.66,56.56,29.66,26.9,0.4756,2024-02,56.56
2024-07-22,Bicicleta Urbana,Deportes,Norte,Online,2,701.9,354.37,1403.8,708.74,695.06,0.4951,2024-07,701.9
2025-01-06,Café Gourmet,Alimentos,Centro,Distribuidor,3,48.54,22.31,145.62,66.93,78.69,0.5404,2025-01,48.54
2024-02-21,Café Gourmet,Alimentos,Centro,Distribuidor,4,84.94,51.05,339.76,204.2,135.56,0.399,2024-02,84.94
2025-03-12,Licuadora Pro,Hogar,Centro,Distribuidor,2,456.35,225.36,912.7,450.72,461.98,0.5062,2025-03,456.35
2024-06-13,Laptop Pro,Electrónica,Norte,Online,2,475.58,256.64,951.16,513.28,437.88,0.4604,2024-06,475.58
2024-12-13,Té Orgánico,Alimentos,Este,Online,2,76.18,37.1,152.36,74.2,78.16,0.513,2024-12,76.18
2024-12-28,Smart Band,Deportes,Este,Retail,1,1060.94,710.94,1060.94,710.94,350.0,0.3299,2024-12,1060.94
2025-04-19,Licuadora Pro,Hogar,Norte,Distribuidor,2,60.74,46.26,121.48,92.52,28.96,0.2384,2025-04,60.74
2024-05-02,Smart Band,Deportes,Centro,Online,3,556.56,316.16,1669.68,948.48,721.2,0.4319,2024-05,556.56
2024-02-21,Cinta Correr,Deportes,Oeste,Online,4,582.83,332.66,2331.32,1330.64,1000.68,0.4292,2024-02,582.83
2025-06-15,Horno Smart,Hogar,Sur,Distribuidor,2,509.19,238.16,1018.38,476.32,542.06,0.5323,2025-06,509.19
2024-06-25,Bicicleta Urbana,Deportes,Oeste,Online,2,222.18,151.98,444.36,303.96,140.4,0.316,2024-06,222.18
2024-01-15,Purificador A2,Hogar,Sur,Retail,2,178.4,123.42,356.8,246.84,109.96,0.3082,2024-01,178.4
2024-07-26,Purificador A2,Hogar,Norte,Retail,2,343.08,267.52,686.16,535.04,151.12,0.2202,2024-07,343.08
2024-06-03,Aspiradora Plus,Hogar,Centro,Retail,3,451.52,356.27,1354.56,1068.81,285.75,0.211,2024-06,451.52
2024-06-24,Jeans Fit,Moda,Centro,Distribuidor,1,77.97,51.76,77.97,51.76,26.21,0.3362,2024-06,77.97
2025-05-27,Snack Saludable,Alimentos,Oeste,Online,4,67.96,49.28,271.84,197.12,74.72,0.2749,2025-05,67.96
2024-09-24,Cocoa Premium,Alimentos,Oeste,Distribuidor,5,40.17,31.17,200.85,155.85,45.0,0.224,2024-09,40.17
2024-03-14,Té Orgánico,Alimentos,Este,Distribuidor,4,47.02,33.72,188.08,134.88,53.2,0.2829,2024-03,47.02
2024-11-09,Mancuernas Set,Deportes,Oeste,Retail,1,637.01,419.9,637.01,419.9,217.11,0.3408,2024-11,637.01
2024-07-19,Cinta Correr,Deportes,Este,Distribuidor,1,661.73,404.18,661.73,404.18,257.55,0.3892,2024-07,661.73
2025-03-24,Bicicleta Urbana,Deportes,Sur,Retail,7,496.96,361.32,3478.72,2529.24,949.48,0.2729,2025-03,496.96
2025-02-14,Horno Smart,Hogar,Centro,Online,1,237.06,131.1,237.06,131.1,105.96,0.447,2025-02,237.06
2024-03-27,Smartwatch Z,Electrónica,Oeste,Distribuidor,1,259.89,144.29,259.89,144.29,115.6,0.4448,2024-03,259.89
2024-08-15,Bicicleta Urbana,Deportes,Centro,Online,1,870.58,560.49,870.58,560.49,310.09,0.3562,2024-08,870.58
2024-02-29,Smart Band,Deportes,Sur,Retail,1,78.46,45.33,78.46,45.33,33.13,0.4223,2024-02,78.46
2024-03-04,Smart Band,Deportes,Norte,Retail,1,768.01,486.55,768.01,486.55,281.46,0.3665,2024-03,768.01
2024-12-09,Té Orgánico,Alimentos,Oeste,Distribuidor,4,61.74,37.43,246.96,149.72,97.24,0.3937,2024-12,61.74
2024-11-02,Chaqueta Premium,Moda,Sur,Online,2,189.78,92.34,379.56,184.68,194.88,0.5134,2024-11,189.78
2024-02-04,Té Orgánico,Alimentos,Centro,Distribuidor,2,62.29,40.54,124.58,81.08,43.5,0.3492,2024-02,62.29
2025-01-17,Tablet Air,Electrónica,Oeste,Distribuidor,5,837.45,640.6,4187.25,3203.0,984.25,0.2351,2025-01,837.45
2024-12-03,Aspiradora Plus,Hogar,Este,Online,2,110.3,87.11,220.6,174.22,46.38,0.2102,2024-12,110.3
2024-05-25,Smart Band,Deportes,Este,Distribuidor,1,1178.66,790.91,1178.66,790.91,387.75,0.329,2024-05,1178.66
2024-08-10,Smartwatch Z,Electrónica,Oeste,Retail,2,953.25,582.81,1906.5,1165.62,740.88,0.3886,2024-08,953.25
2024-03-17,Licuadora Pro,Hogar,Sur,Distribuidor,1,517.6,269.18,517.6,269.18,248.42,0.4799,2024-03,517.6
2024-09-21,Bolso Classic,Moda,Centro,Distribuidor,1,109.48,65.9,109.48,65.9,43.58,0.3981,2024-09,109.48
2025-01-25,Mancuernas Set,Deportes,Sur,Distribuidor,3,414.53,268.57,1243.59,805.71,437.88,0.3521,2025-01,414.53
2024-05-30,Té Orgánico,Alimentos,Sur,Distribuidor,2,46.95,32.37,93.9,64.74,29.16,0.3105,2024-05,46.95
2025-06-20,Café Gourmet,Alimentos,Norte,Distribuidor,1,68.54,44.26,68.54,44.26,24.28,0.3542,2025-06,68.54
2024-01-24,Tablet Air,Electrónica,Centro,Online,6,1289.51,714.99,7737.06,4289.94,3447.12,0.4455,2024-01,1289.51
2024-02-25,Smartwatch Z,Electrónica,Norte,Distribuidor,1,621.87,453.33,621.87,453.33,168.54,0.271,2024-02,621.87
2025-02-13,Zapatillas Urban,Moda,Sur,Online,1,107.81,62.68,107.81,62.68,45.13,0.4186,2025-02,107.81
2024-08-17,Snack Saludable,Alimentos,Sur,Online,2,70.31,39.69,140.62,79.38,61.24,0.4355,2024-08,70.31
2024-02-26,Chaqueta Premium,Moda,Este,Online,3,252.19,140.05,756.57,420.15,336.42,0.4447,2024-02,252.19
2024-06-28,Auriculares Max,Electrónica,Centro,Distribuidor,2,362.89,235.69,725.78,471.38,254.4,0.3505,2024-06,362.89
2024-06-09,Jeans Fit,Moda,Oeste,Distribuidor,1,179.6,97.52,179.6,97.52,82.08,0.457,2024-06,179.6
2024-02-17,Zapatillas Urban,Moda,Este,Online,1,155.69,105.18,155.69,105.18,50.51,0.3244,2024-02,155.69
2025-02-26,Tablet Air,Electrónica,Este,Online,3,639.59,314.15,1918.77,942.45,976.32,0.5088,2025-02,639.59
2025-05-09,Bolso Classic,Moda,Oeste,Online,1,312.48,202.36,312.48,202.36,110.12,0.3524,2025-05,312.48
2025-02-02,Cafetera Barista,Hogar,Oeste,Online,1,213.13,125.08,213.13,125.08,88.05,0.4131,2025-02,213.13
2024-03-20,Cafetera Barista,Hogar,Norte,Retail,1,577.32,328.95,577.32,328.95,248.37,0.4302,2024-03,577.32
2024-09-09,Chaqueta Premium,Moda,Centro,Retail,2,230.04,117.64,460.08,235.28,224.8,0.4886,2024-09,230.04
2025-03-12,Smartwatch Z,Electrónica,Norte,Distribuidor,5,426.65,224.49,2133.25,1122.45,1010.8,0.4738,2025-03,426.65
2024-08-27,Tablet Air,Electrónica,Norte,Online,2,1167.83,872.85,2335.66,1745.7,589.96,0.2526,2024-08,1167.83
2024-12-16,Smartwatch Z,Electrónica,Norte,Online,1,963.94,502.86,963.94,502.86,461.08,0.4783,2024-12,963.94
2024-06-16,Colchoneta Yoga,Deportes,Este,Online,2,642.65,309.17,1285.3,618.34,666.96,0.5189,2024-06,642.65
2024-10-12,Cocoa Premium,Alimentos,Este,Online,3,25.68,19.13,77.04,57.39,19.65,0.2551,2024-10,25.68
2025-01-26,Purificador A2,Hogar,Centro,Retail,1,470.72,290.67,470.72,290.67,180.05,0.3825,2025-01,470.72
2024-12-03,Horno Smart,Hogar,Sur,Retail,1,95.73,43.1,95.73,43.1,52.63,0.5498,2024-12,95.73
2024-07-28,Laptop Pro,Electrónica,Centro,Retail,3,301.93,138.56,905.79,415.68,490.11,0.5411,2024-07,301.93
2024-05-24,Snack Saludable,Alimentos,Oeste,Distribuidor,1,20.2,13.5,20.2,13.5,6.7,0.3317,2024-05,20.2
2024-09-29,Horno Smart,Hogar,Sur,Retail,1,336.6,189.57,336.6,189.57,147.03,0.4368,2024-09,336.6
2024-09-02,Smartwatch Z,Electrónica,Norte,Distribuidor,1,981.02,511.57,981.02,511.57,469.45,0.4785,2024-09,981.02
2024-04-05,Tablet Air,Electrónica,Este,Online,1,826.1,634.55,826.1,634.55,191.55,0.2319,2024-04,826.1
2024-07-07,Cinta Correr,Deportes,Centro,Distribuidor,1,936.01,447.5,936.01,447.5,488.51,0.5219,2024-07,936.01
2025-03-19,Aspiradora Plus,Hogar,Oeste,Online,2,142.41,68.88,284.82,137.76,147.06,0.5163,2025-03,142.41
2024-09-15,Snack Saludable,Alimentos,Centro,Retail,1,48.5,33.34,48.5,33.34,15.16,0.3126,2024-09,48.5
2024-11-19,Camisa Oxford,Moda,Oeste,Retail,3,90.87,56.0,272.61,168.0,104.61,0.3837,2024-11,90.87
2024-10-05,Smartwatch Z,Electrónica,Norte,Retail,1,1355.32,1057.14,1355.32,1057.14,298.18,0.22,2024-10,1355.32
2025-06-27,Cafetera Barista,Hogar,Sur,Online,3,76.72,61.34,230.16,184.02,46.14,0.2005,2025-06,76.72
2025-01-25,Zapatillas Urban,Moda,Oeste,Online,4,133.64,74.63,534.56,298.52,236.04,0.4416,2025-01,133.64
2024-02-22,Bicicleta Urbana,Deportes,Oeste,Distribuidor,1,942.45,464.64,942.45,464.64,477.81,0.507,2024-02,942.45
2025-04-17,Pack Proteico,Alimentos,Centro,Online,1,27.85,16.14,27.85,16.14,11.71,0.4205,2025-04,27.85
2025-06-25,Smart Band,Deportes,Centro,Distribuidor,1,452.73,339.56,452.73,339.56,113.17,0.25,2025-06,452.73
2024-08-25,Cocoa Premium,Alimentos,Oeste,Distribuidor,1,23.0,14.87,23.0,14.87,8.13,0.3535,2024-08,23.0
2024-11-25,Cafetera Barista,Hogar,Este,Online,1,204.24,148.43,204.24,148.43,55.81,0.2733,2024-11,204.24
2025-01-13,Zapatillas Urban,Moda,Este,Distribuidor,2,230.08,109.66,460.16,219.32,240.84,0.5234,2025-01,230.08
2024-10-13,Jeans Fit,Moda,Oeste,Retail,2,181.25,108.48,362.5,216.96,145.54,0.4015,2024-10,181.25
2024-09-08,Auriculares Max,Electrónica,Norte,Retail,3,1395.49,698.94,4186.47,2096.82,2089.65,0.4991,2024-09,1395.49
2025-04-06,Tablet Air,Electrónica,Centro,Retail,2,1176.71,628.11,2353.42,1256.22,1097.2,0.4662,2025-04,1176.71
2024-11-08,Té Orgánico,Alimentos,Este,Retail,2,10.71,6.91,21.42,13.82,7.6,0.3548,2024-11,10.71
2024-10-06,Bicicleta Urbana,Deportes,Centro,Online,2,257.0,126.49,514.0,252.98,261.02,0.5078,2024-10,257.0
2024-08-14,Aspiradora Plus,Hogar,Este,Distribuidor,1,333.23,203.54,333.23,203.54,129.69,0.3892,2024-08,333.23
2025-06-18,Cocoa Premium,Alimentos,Sur,Distribuidor,2,13.08,6.7,26.16,13.4,12.76,0.4878,2025-06,13.08
2024-02-04,Bicicleta Urbana,Deportes,Centro,Online,3,211.27,111.21,633.81,333.63,300.18,0.4736,2024-02,211.27
2024-12-28,Tablet Air,Electrónica,Oeste,Online,2,1381.84,1000.03,2763.68,2000.06,763.62,0.2763,2024-12,1381.84
2024-12-24,Smart Band,Deportes,Norte,Distribuidor,3,595.59,317.33,1786.77,951.99,834.78,0.4672,2024-12,595.59
2024-05-10,Camisa Oxford,Moda,Centro,Online,1,313.51,187.1,313.51,187.1,126.41,0.4032,2024-05,313.51
2024-08-17,Café Gourmet,Alimentos,Norte,Online,1,12.46,8.26,12.46,8.26,4.2,0.3371,2024-08,12.46
2025-01-17,Auriculares Max,Electrónica,Sur,Online,2,864.89,602.67,1729.78,1205.34,524.44,0.3032,2025-01,864.89
2024-03-20,Bicicleta Urbana,Deportes,Sur,Retail,2,407.12,199.75,814.24,399.5,414.74,0.5094,2024-03,407.12
2024-10-23,Horno Smart,Hogar,Centro,Online,3,558.78,329.16,1676.34,987.48,688.86,0.4109,2024-10,558.78
2024-09-10,Auriculares Max,Electrónica,Sur,Distribuidor,2,985.32,644.26,1970.64,1288.52,682.12,0.3461,2024-09,985.32
2024-01-28,Tablet Air,Electrónica,Norte,Online,2,493.81,301.72,987.62,603.44,384.18,0.389,2024-01,493.81
2024-12-23,Cinta Correr,Deportes,Oeste,Online,5,214.8,169.89,1074.0,849.45,224.55,0.2091,2024-12,214.8
2024-11-04,Colchoneta Yoga,Deportes,Norte,Online,2,343.2,223.87,686.4,447.74,238.66,0.3477,2024-11,343.2
2024-04-13,Horno Smart,Hogar,Sur,Distribuidor,1,138.87,97.31,138.87,97.31,41.56,0.2993,2024-04,138.87
2024-03-02,Colchoneta Yoga,Deportes,Centro,Distribuidor,1,949.96,451.51,949.96,451.51,498.45,0.5247,2024-03,949.96
2024-05-09,Cinta Correr,Deportes,Este,Retail,2,454.32,216.77,908.64,433.54,475.1,0.5229,2024-05,454.32
2025-06-30,Auriculares Max,Electrónica,Oeste,Retail,2,1414.29,953.53,2828.58,1907.06,921.52,0.3258,2025-06,1414.29
2024-09-26,Cinta Correr,Deportes,Oeste,Retail,1,1100.05,862.89,1100.05,862.89,237.16,0.2156,2024-09,1100.05
2024-07-26,Pack Proteico,Alimentos,Oeste,Online,1,83.93,41.78,83.93,41.78,42.15,0.5022,2024-07,83.93
2025-03-23,Zapatillas Urban,Moda,Sur,Online,2,268.33,139.57,536.66,279.14,257.52,0.4799,2025-03,268.33
2024-08-12,Smartphone X,Electrónica,Sur,Retail,4,741.45,491.37,2965.8,1965.48,1000.32,0.3373,2024-08,741.45
2024-12-18,Laptop Pro,Electrónica,Centro,Retail,2,719.12,506.17,1438.24,1012.34,425.9,0.2961,2024-12,719.12
2024-11-19,Cafetera Barista,Hogar,Oeste,Retail,4,61.2,36.09,244.8,144.36,100.44,0.4103,2024-11,61.2
2024-09-16,Café Gourmet,Alimentos,Este,Distribuidor,2,31.69,25.22,63.38,50.44,12.94,0.2042,2024-09,31.69
2024-06-15,Bicicleta Urbana,Deportes,Norte,Retail,4,1131.0,797.82,4524.0,3191.28,1332.72,0.2946,2024-06,1131.0
2025-03-16,Aspiradora Plus,Hogar,Centro,Retail,2,597.91,413.35,1195.82,826.7,369.12,0.3087,2025-03,597.91
2024-06-27,Purificador A2,Hogar,Centro,Online,4,360.48,238.15,1441.92,952.6,489.32,0.3394,2024-06,360.48
2024-08-06,Jeans Fit,Moda,Norte,Online,3,199.05,134.06,597.15,402.18,194.97,0.3265,2024-08,199.05
2025-05-03,Aspiradora Plus,Hogar,Oeste,Online,3,232.47,153.14,697.41,459.42,237.99,0.3412,2025-05,232.47
2024-08-23,Smartphone X,Electrónica,Sur,Retail,4,1387.12,632.57,5548.48,2530.28,3018.2,0.544,2024-08,1387.12
2024-01-20,Café Gourmet,Alimentos,Oeste,Distribuidor,1,59.47,37.18,59.47,37.18,22.29,0.3748,2024-01,59.47
2024-12-30,Licuadora Pro,Hogar,Centro,Online,3,335.14,194.63,1005.42,583.89,421.53,0.4193,2024-12,335.14
2024-05-16,Snack Saludable,Alimentos,Sur,Distribuidor,1,46.94,32.13,46.94,32.13,14.81,0.3155,2024-05,46.94
2024-04-02,Bicicleta Urbana,Deportes,Centro,Online,2,220.43,137.9,440.86,275.8,165.06,0.3744,2024-04,220.43
2024-04-09,Cafetera Barista,Hogar,Este,Online,4,290.39,144.4,1161.56,577.6,583.96,0.5027,2024-04,290.39
2025-05-31,Colchoneta Yoga,Deportes,Sur,Distribuidor,1,1129.42,701.11,1129.42,701.11,428.31,0.3792,2025-05,1129.42
2025-01-25,Auriculares Max,Electrónica,Oeste,Online,4,521.48,313.34,2085.92,1253.36,832.56,0.3991,2025-01,521.48
2025-03-31,Smart Band,Deportes,Norte,Online,1,720.14,470.11,720.14,470.11,250.03,0.3472,2025-03,720.14
2024-08-07,Purificador A2,Hogar,Este,Distribuidor,1,537.04,322.76,537.04,322.76,214.28,0.399,2024-08,537.04
2024-08-09,Chaqueta Premium,Moda,Oeste,Online,1,118.85,91.49,118.85,91.49,27.36,0.2302,2024-08,118.85
2025-06-08,Horno Smart,Hogar,Centro,Retail,1,521.85,289.84,521.85,289.84,232.01,0.4446,2025-06,521.85
2025-02-25,Snack Saludable,Alimentos,Sur,Distribuidor,5,53.47,39.79,267.35,198.95,68.4,0.2558,2025-02,53.47
2024-03-02,Bicicleta Urbana,Deportes,Norte,Distribuidor,2,1104.39,843.67,2208.78,1687.34,521.44,0.2361,2024-03,1104.39
2024-06-18,Auriculares Max,Electrónica,Centro,Distribuidor,1,1465.23,903.63,1465.23,903.63,561.6,0.3833,2024-06,1465.23
2024-10-21,Smartwatch Z,Electrónica,Sur,Distribuidor,1,790.08,432.01,790.08,432.01,358.07,0.4532,2024-10,790.08
2025-05-16,Mancuernas Set,Deportes,Norte,Online,2,151.27,70.15,302.54,140.3,162.24,0.5363,2025-05,151.27
2024-04-08,Laptop Pro,Electrónica,Norte,Retail,1,998.85,664.81,998.85,664.81,334.04,0.3344,2024-04,998.85
2025-01-20,Smartwatch Z,Electrónica,Norte,Retail,4,942.52,504.67,3770.08,2018.68,1751.4,0.4646,2025-01,942.52
2024-01-21,Pack Proteico,Alimentos,Sur,Distribuidor,1,60.01,27.92,60.01,27.92,32.09,0.5347,2024-01,60.01
2024-03-25,Smartwatch Z,Electrónica,Centro,Online,1,1007.07,532.52,1007.07,532.52,474.55,0.4712,2024-03,1007.07
2024-05-24,Auriculares Max,Electrónica,Centro,Distribuidor,6,1493.25,913.18,8959.5,5479.08,3480.42,0.3885,2024-05,1493.25
2025-03-24,Bolso Classic,Moda,Centro,Retail,1,199.43,111.76,199.43,111.76,87.67,0.4396,2025-03,199.43
2025-05-05,Zapatillas Urban,Moda,Oeste,Distribuidor,2,311.66,157.94,623.32,315.88,307.44,0.4932,2025-05,311.66
2024-11-25,Mancuernas Set,Deportes,Oeste,Retail,2,340.16,270.8,680.32,541.6,138.72,0.2039,2024-11,340.16
2024-11-10,Licuadora Pro,Hogar,Centro,Retail,1,434.16,286.8,434.16,286.8,147.36,0.3394,2024-11,434.16
2024-08-05,Purificador A2,Hogar,Este,Distribuidor,1,536.31,296.33,536.31,296.33,239.98,0.4475,2024-08,536.31
2024-01-14,Licuadora Pro,Hogar,Este,Online,1,103.09,50.99,103.09,50.99,52.1,0.5054,2024-01,103.09
2025-06-17,Bicicleta Urbana,Deportes,Oeste,Retail,2,447.8,296.1,895.6,592.2,303.4,0.3388,2025-06,447.8
2025-03-12,Aspiradora Plus,Hogar,Oeste,Retail,8,439.49,325.49,3515.92,2603.92,912.0,0.2594,2025-03,439.49
2024-04-14,Snack Saludable,Alimentos,Oeste,Online,4,66.86,51.99,267.44,207.96,59.48,0.2224,2024-04,66.86
2024-01-25,Cinta Correr,Deportes,Oeste,Retail,3,157.42,117.05,472.26,351.15,121.11,0.2564,2024-01,157.42
2025-02-09,Jeans Fit,Moda,Oeste,Retail,2,126.89,83.35,253.78,166.7,87.08,0.3431,2025-02,126.89
2024-01-03,Jeans Fit,Moda,Este,Retail,2,173.08,113.43,346.16,226.86,119.3,0.3446,2024-01,173.08
2024-04-04,Colchoneta Yoga,Deportes,Sur,Distribuidor,1,51.8,30.71,51.8,30.71,21.09,0.4071,2024-04,51.8
2024-04-25,Snack Saludable,Alimentos,Sur,Online,5,47.18,21.93,235.9,109.65,126.25,0.5352,2024-04,47.18
2024-12-16,Horno Smart,Hogar,Sur,Distribuidor,2,172.39,131.23,344.78,262.46,82.32,0.2388,2024-12,172.39
2024-10-01,Café Gourmet,Alimentos,Oeste,Distribuidor,1,24.36,15.13,24.36,15.13,9.23,0.3789,2024-10,24.36
2025-03-03,Bolso Classic,Moda,Este,Online,4,156.22,74.61,624.88,298.44,326.44,0.5224,2025-03,156.22
2024-11-27,Zapatillas Urban,Moda,Oeste,Online,2,28.84,16.44,57.68,32.88,24.8,0.43,2024-11,28.84
2024-03-17,Té Orgánico,Alimentos,Este,Distribuidor,3,60.3,34.75,180.9,104.25,76.65,0.4237,2024-03,60.3
2024-08-21,Chaqueta Premium,Moda,Sur,Online,2,32.53,24.1,65.06,48.2,16.86,0.2591,2024-08,32.53
2024-08-29,Smart Band,Deportes,Sur,Distribuidor,3,70.74,34.04,212.22,102.12,110.1,0.5188,2024-08,70.74
2024-08-24,Camisa Oxford,Moda,Oeste,Online,3,187.92,113.59,563.76,340.77,222.99,0.3955,2024-08,187.92
2024-07-26,Chaqueta Premium,Moda,Sur,Retail,2,281.94,149.71,563.88,299.42,264.46,0.469,2024-07,281.94
2024-04-06,Snack Saludable,Alimentos,Este,Distribuidor,1,37.82,30.12,37.82,30.12,7.7,0.2036,2024-04,37.82
2025-04-14,Snack Saludable,Alimentos,Oeste,Distribuidor,6,50.08,37.59,300.48,225.54,74.94,0.2494,2025-04,50.08
2024-10-17,Purificador A2,Hogar,Oeste,Retail,1,241.68,159.99,241.68,159.99,81.69,0.338,2024-10,241.68
2024-05-25,Zapatillas Urban,Moda,Sur,Retail,4,270.63,132.09,1082.52,528.36,554.16,0.5119,2024-05,270.63
2024-09-14,Smart Band,Deportes,Centro,Distribuidor,2,596.5,363.03,1193.0,726.06,466.94,0.3914,2024-09,596.5
2024-03-09,Smartphone X,Electrónica,Norte,Online,1,1065.52,735.38,1065.52,735.38,330.14,0.3098,2024-03,1065.52
2024-02-13,Smartphone X,Electrónica,Norte,Retail,3,662.81,431.24,1988.43,1293.72,694.71,0.3494,2024-02,662.81
2024-01-23,Tablet Air,Electrónica,Este,Online,2,992.44,688.71,1984.88,1377.42,607.46,0.306,2024-01,992.44
2024-03-14,Purificador A2,Hogar,Este,Online,2,511.66,333.94,1023.32,667.88,355.44,0.3473,2024-03,511.66
2024-07-21,Smart Band,Deportes,Este,Distribuidor,2,358.48,258.88,716.96,517.76,199.2,0.2778,2024-07,358.48
2024-02-14,Jeans Fit,Moda,Este,Distribuidor,1,69.66,37.54,69.66,37.54,32.12,0.4611,2024-02,69.66
2025-02-09,Cafetera Barista,Hogar,Este,Online,1,172.91,81.7,172.91,81.7,91.21,0.5275,2025-02,172.91
2024-08-09,Snack Saludable,Alimentos,Sur,Online,1,59.04,39.65,59.04,39.65,19.39,0.3284,2024-08,59.04
2024-03-12,Chaqueta Premium,Moda,Centro,Distribuidor,1,255.07,143.86,255.07,143.86,111.21,0.436,2024-03,255.07
2024-12-22,Zapatillas Urban,Moda,Centro,Distribuidor,1,210.85,119.41,210.85,119.41,91.44,0.4337,2024-12,210.85
2024-01-10,Bolso Classic,Moda,Sur,Online,1,220.68,140.01,220.68,140.01,80.67,0.3656,2024-01,220.68
2025-04-05,Licuadora Pro,Hogar,Norte,Online,1,484.94,232.46,484.94,232.46,252.48,0.5206,2025-04,484.94
2024-01-22,Licuadora Pro,Hogar,Oeste,Retail,1,230.87,129.4,230.87,129.4,101.47,0.4395,2024-01,230.87
2025-01-14,Zapatillas Urban,Moda,Norte,Distribuidor,2,302.03,209.37,604.06,418.74,185.32,0.3068,2025-01,302.03
2024-10-11,Colchoneta Yoga,Deportes,Centro,Distribuidor,4,544.69,308.74,2178.76,1234.96,943.8,0.4332,2024-10,544.69
2024-04-03,Licuadora Pro,Hogar,Norte,Retail,1,394.71,219.1,394.71,219.1,175.61,0.4449,2024-04,394.71
2024-07-21,Café Gourmet,Alimentos,Este,Online,2,87.29,49.39,174.58,98.78,75.8,0.4342,2024-07,87.29
2024-09-04,Bicicleta Urbana,Deportes,Sur,Online,1,755.83,427.69,755.83,427.69,328.14,0.4341,2024-09,755.83
2024-11-24,Café Gourmet,Alimentos,Oeste,Online,1,53.78,24.64,53.78,24.64,29.14,0.5418,2024-11,53.78
2024-02-07,Laptop Pro,Electrónica,Este,Retail,5,1295.38,957.35,6476.9,4786.75,1690.15,0.261,2024-02,1295.38
2024-11-01,Tablet Air,Electrónica,Centro,Retail,3,224.21,168.89,672.63,506.67,165.96,0.2467,2024-11,224.21
2024-03-07,Smartwatch Z,Electrónica,Centro,Retail,1,795.81,388.05,795.81,388.05,407.76,0.5124,2024-03,795.81
2025-04-03,Cafetera Barista,Hogar,Este,Online,1,470.07,351.98,470.07,351.98,118.09,0.2512,2025-04,470.07
2024-12-16,Café Gourmet,Alimentos,Centro,Online,1,31.36,20.77,31.36,20.77,10.59,0.3377,2024-12,31.36
2025-03-03,Bolso Classic,Moda,Sur,Online,3,319.56,207.0,958.68,621.0,337.68,0.3522,2025-03,319.56
2024-03-03,Cafetera Barista,Hogar,Este,Retail,1,413.19,286.77,413.19,286.77,126.42,0.306,2024-03,413.19
2024-08-01,Bolso Classic,Moda,Norte,Retail,1,307.34,218.72,307.34,218.72,88.62,0.2883,2024-08,307.34
2024-02-27,Chaqueta Premium,Moda,Este,Distribuidor,2,192.6,104.67,385.2,209.34,175.86,0.4565,2024-02,192.6
2025-02-27,Laptop Pro,Electrónica,Centro,Online,3,1370.16,637.29,4110.48,1911.87,2198.61,0.5349,2025-02,1370.16
2025-05-24,Pack Proteico,Alimentos,Este,Retail,1,10.85,8.24,10.85,8.24,2.61,0.2406,2025-05,10.85
2024-02-01,Licuadora Pro,Hogar,Oeste,Retail,2,78.66,51.32,157.32,102.64,54.68,0.3476,2024-02,78.66
2024-06-10,Tablet Air,Electrónica,Oeste,Retail,3,640.2,331.28,1920.6,993.84,926.76,0.4825,2024-06,640.2
2025-02-22,Smart Band,Deportes,Oeste,Retail,3,736.57,540.29,2209.71,1620.87,588.84,0.2665,2025-02,736.57
2025-05-02,Cinta Correr,Deportes,Este,Distribuidor,3,567.33,364.23,1701.99,1092.69,609.3,0.358,2025-05,567.33
2024-01-11,Smart Band,Deportes,Sur,Retail,2,480.04,331.38,960.08,662.76,297.32,0.3097,2024-01,480.04
2024-02-12,Mancuernas Set,Deportes,Norte,Retail,2,1077.56,831.26,2155.12,1662.52,492.6,0.2286,2024-02,1077.56
2024-10-15,Tablet Air,Electrónica,Centro,Online,4,890.01,441.6,3560.04,1766.4,1793.64,0.5038,2024-10,890.01
2024-05-01,Laptop Pro,Electrónica,Norte,Online,1,1209.3,806.97,1209.3,806.97,402.33,0.3327,2024-05,1209.3
2025-01-19,Laptop Pro,Electrónica,Este,Online,1,1269.22,808.15,1269.22,808.15,461.07,0.3633,2025-01,1269.22
2024-05-12,Horno Smart,Hogar,Sur,Online,1,513.37,257.13,513.37,257.13,256.24,0.4991,2024-05,513.37
2024-01-07,Smartphone X,Electrónica,Norte,Distribuidor,2,1465.76,738.87,2931.52,1477.74,1453.78,0.4959,2024-01,1465.76
2024-09-24,Smart Band,Deportes,Norte,Online,1,253.22,194.23,253.22,194.23,58.99,0.233,2024-09,253.22
2024-04-16,Té Orgánico,Alimentos,Este,Distribuidor,1,68.55,51.91,68.55,51.91,16.64,0.2427,2024-04,68.55
2025-04-08,Smartwatch Z,Electrónica,Norte,Online,5,547.59,412.02,2737.95,2060.1,677.85,0.2476,2025-04,547.59
2024-05-20,Purificador A2,Hogar,Norte,Online,2,145.55,76.3,291.1,152.6,138.5,0.4758,2024-05,145.55
2024-08-09,Smartphone X,Electrónica,Norte,Retail,1,630.93,456.03,630.93,456.03,174.9,0.2772,2024-08,630.93
2024-01-09,Purificador A2,Hogar,Norte,Distribuidor,4,287.68,163.63,1150.72,654.52,496.2,0.4312,2024-01,287.68
2024-11-07,Auriculares Max,Electrónica,Este,Distribuidor,2,481.9,332.44,963.8,664.88,298.92,0.3101,2024-11,481.9
